# Generated from Carapace 1.7.3 export trees; do not edit by hand.
git multi-pack-index compact	-	--base,--bitmap,--incremental,--no-write-chain-file,--object-dir,--progress	-
git multi-pack-index expire	-	-	-
git multi-pack-index repack	-	-	-
git multi-pack-index verify	-	-	-
git multi-pack-index write	-	--base,--bitmap,--incremental,--no-bitmap,--no-write-chain-file,--preferred-pack,--refs-snapshot,--stdin-packs	-
git mv	-	--dry-run,--force,--sparse,--verbose,-f,-k,-n,-v	path
git name-rev	-	--all,--always,--annotate-stdin,--exclude,--name-only,--refs,--tags,--undefined	-
git notes	add,append,copy,edit,get-ref,list,merge,prune,remove,show	--ref	-
git notes add	-	--allow-empty,--edit,--file,--message,--reedit-message,--reuse-message,--separator,--stripspace,-C,-F,-c,-e,-m	-
git notes append	-	--allow-empty,--edit,--file,--message,--reedit-message,--reuse-message,--separator,--stripspace,-C,-F,-c,-e,-m	-
git notes copy	-	--force,--stdin,-f	-
git notes edit	-	--allow-empty,--file,--message,--reedit-message,--reuse-message,--separator,--stripspace,-C,-F,-c,-m	-
git notes get-ref	-	-	-
git notes list	-	-	-
git notes merge	-	--abort,--commit,--quiet,--strategy,--verbose,-q,-s,-v	path
git notes prune	-	--dry-run,--verbose,-n,-v	-
git notes remove	-	--ignore-missing,--stdin	-
git notes show	-	-	-
git p4	-	-	-
git pack-objects	-	--all,--all-progress,--all-progress-implied,--compression,--cruft,--cruft-expiration,--delta-base-offset,--delta-islands,--depth,--exclude-promisor-objects,--filter,--honor-pack-keep,--include-tag,--incremental,--index-version,--indexed-objects,--keep-pack,--keep-true-parents,--keep-unreachable,--local,--max-pack-size,--missing,--name-hash-version,--no-filter,--no-reuse-delta,--no-reuse-object,--no-sparse,--non-empty,--pack-loose-unreachable,--path-walk,--progress,--reflog,--reuse-delta,--reuse-object,--revs,--shallow,--sparse,--stdin-packs,--stdout,--thin,--threads,--unpack-unreachable,--unpacked,--use-bitmap-index,--window,--window-memory,--write-bitmap-index,-q	-
git pack-redundant	-	--all,--alt-odb,--verbose	-
git pack-refs	-	--all,--exclude,--include,--prune	-
git patch-id	-	--stable,--unstable,--verbatim	-
git prune	-	--dry-run,--exclude-promisor-objects,--expire,--progress,--verbose,-n,-v	path
git prune-packed	-	--dry-run,--quiet,-n,-q	-
git pull	-	--all,--allow-unrelated-histories,--append,--autostash,--cleanup,--commit,--compact-summary,--deepen,--depth,--dry-run,--edit,--ff,--ff-only,--force,--gpg-sign,--ipv4,--ipv6,--jobs,--keep,--log,--negotiation-tip,--no-commit,--no-edit,--no-ff,--no-gpg-sign,--no-log,--no-rebase,--no-recurse-submodules,--no-squash,--no-stat,--no-tags,--no-verify-signatures,--progress,--prune,--quiet,--rebase,--recurse-submodules,--recurse-submodules-default,--refmap,--server-option,--set-upstream,--shallow-exclude,--shallow-since,--show-forced-updates,--signoff,--squash,--stat,--strategy,--strategy-option,--submodule-prefix,--tags,--unshallow,--update-head-ok,--update-shallow,--upload-pack,--verbose,--verify,--verify-signatures,-4,-6,-S,-X,-a,-f,-j,-k,-n,-o,-p,-q,-r,-s,-t,-u,-v	path
git push	-	--all,--atomic,--branches,--delete,--dry-run,--exec,--follow-tags,--force,--force-if-includes,--force-with-lease,--ipv4,--ipv6,--mirror,--no-force-if-includes,--no-force-with-lease,--no-signed,--no-thin,--no-verify,--porcelain,--progress,--prune,--push-option,--quiet,--receive-pack,--recurse-submodules,--repo,--set-upstream,--signed,--tags,--thin,--verbose,-4,-6,-d,-f,-n,-o,-q,-u,-v	path
git quiltimport	-	--author,--dry-run,--keep-non-patch,--patches,--series,-n	-
git range-diff	-	--abbrev,--anchored,--base,--binary,--break-rewrites,--cached,--cc,--check,--color,--color-moved,--color-moved-ws,--color-words,--compact-summary,--creation-factor,--cumulative,--default-prefix,--diff-algorithm,--diff-filter,--dirstat,--dirstat-by-file,--dst-prefix,--exit-code,--ext-diff,--find-copies,--find-copies-harder,--find-object,--find-renames,--follow,--full-index,--function-context,--histogram,--ignore-all-space,--ignore-blank-lines,--ignore-cr-at-eol,--ignore-matching-lines,--ignore-space-at-eol,--ignore-space-change,--ignore-submodules,--indent-heuristic,--inter-hunk-context,--irreversible-delete,--ita-invisible-in-index,--line-prefix,--minimal,--name-only,--name-status,--no-abbrev,--no-color,--no-color-moved,--no-color-moved-ws,--no-dual-color,--no-ext-diff,--no-follow,--no-indent-heuristic,--no-index,--no-notes,--no-patch,--no-prefix,--no-rename-empty,--no-renames,--no-textconv,--notes,--numstat,--ours,--output,--output-indicator-context,--output-indicator-new,--output-indicator-old,--patch,--patch-with-raw,--patch-with-stat,--patience,--pickaxe-all,--pickaxe-regex,--raw,--relative,--rename-empty,--rotate-to,--shortstat,--skip-to,--src-prefix,--stat,--stat-count,--stat-graph-width,--stat-name-width,--stat-width,--submodule,--summary,--text,--textconv,--theirs,--unified,--word-diff,--word-diff-regex,--ws-error-highlight,-0,-1,-2,-3,-B,-C,-D,-I,-M,-O,-R,-S,-U,-W,-X,-a,-b,-c,-l,-p,-s,-u,-w,-z	-
git read-tree	-	--aggressive,--dry-run,--empty,--index-output,--no-recurse-submodules,--no-sparse-checkout,--prefix,--quiet,--recurse-submodules,--reset,--trivial,-i,-m,-n,-q,-u,-v	-
git rebase	-	--abort,--apply,--autosquash,--autostash,--committer-date-is-author-date,--continue,--edit-todo,--empty,--exec,--ff,--force-rebase,--fork-point,--gpg-sign,--ignore-date,--ignore-whitespace,--interactive,--keep-base,--merge,--no-ff,--no-stat,--no-verify,--onto,--quiet,--quit,--reapply-cherry-picks,--rebase-merges,--rerere-autoupdate,--reschedule-failed-exec,--reset-author-date,--root,--show-current-patch,--signoff,--skip,--stat,--strategy,--strategy-option,--trailer,--update-refs,--verbose,--verify,--whitespace,-C,-S,-X,-f,-i,-m,-n,-q,-r,-s,-v,-x	-
git receive-pack	-	--http-backend-info-refs,--skip-connectivity-check	path
git reflog	delete,exists,expire,show	-	-
git reflog delete	-	--dry-run,--rewrite,--updateref,--verbose,-n	-
git reflog exists	-	-	-
git reflog expire	-	--all,--dry-run,--expire,--expire-unreachable,--rewrite,--single-worktree,--stale-fix,--updateref,--verbose,-n	-
git reflog show	-	-	path
git refs	exists,list,migrate,optimize,verify	-	-
git refs exists	-	-	-
git refs list	-	--color,--contains,--count,--exclude,--format,--ignore-case,--include-root-refs,--merged,--no-contains,--no-merged,--omit-empty,--perl,--points-at,--python,--shell,--sort,--start-after,--stdin,--tcl	-
git refs migrate	-	--dry-run,--no-reflog,--ref-format	-
git refs optimize	-	-	-
git refs verify	-	--strict,--verbose	-
git remote	add,get-url,prune,remove,rename,set-branches,set-head,set-url,show,update	--verbose,-v	-
git remote add	-	--fetch,--master,--mirror,--tags,--track,-f,-m,-t	path
git remote get-url	-	--all,--push	path
git remote prune	-	--dry-run,-n	path
git remote remove	-	-	path
git remote rename	-	-	path
git remote set-branches	-	--add	path
git remote set-head	-	--auto,--delete,-a,-d	path
git remote set-url	-	--add,--delete,--push	path
git remote show	-	-n	path
git remote update	-	--prune,-p	path
git repack	-	--combine-cruft-below-size,--cruft,--cruft-expiration,--delta-islands,--depth,--expire-to,--filter,--filter-to,--geometric,--keep-pack,--keep-unreachable,--local,--max-cruft-size,--max-pack-size,--name-hash-version,--pack-kept-objects,--path-walk,--quiet,--threads,--unpack-unreachable,--window,--window-memory,--write-bitmap-index,--write-midx,-A,-F,-a,-b,-d,-f,-g,-i,-k,-l,-m,-n,-q	-
git replace	-	--convert-graft-file,--delete,--edit,--force,--format,--graft,--list,--raw,-d,-f,-l	-
git replay	-	--abbrev-commit,--advance,--after,--all,--all-match,--alternate-refs,--ancestry-path,--author,--author-date-order,--basic-regexp,--before,--boundary,--branches,--cherry,--cherry-mark,--cherry-pick,--children,--commit-header,--committer,--contained,--count,--date,--date-order,--dense,--disk-usage,--do-walk,--encoding,--exclude,--exclude-first-parent-only,--exclude-hidden,--exclude-promisor-objects,--expand-tabs,--extended-regexp,--filter,--filter-print-omitted,--filter-provided-objects,--first-parent,--fixed-strings,--format,--full-history,--glob,--graph,--graph-lane-limit,--grep,--grep-reflog,--header,--ignore-missing,--in-commit-order,--indexed-objects,--invert-grep,--left-only,--left-right,--max-age,--max-count,--max-count-oldest,--max-parents,--maximal-only,--merge,--merges,--min-age,--min-parents,--missing,--no-abbrev-commit,--no-commit-header,--no-expand-tabs,--no-filter,--no-max-parents,--no-merges,--no-min-parents,--no-object-names,--no-walk,--not,--object-names,--objects,--objects-edge,--objects-edge-aggressive,--oneline,--onto,--parents,--perl-regexp,--pretty,--progress,--quiet,--ref,--ref-action,--reflog,--regexp-ignore-case,--relative-date,--remotes,--remove-empty,--reverse,--revert,--right-only,--show-linear-break,--show-pulls,--show-signature,--simplify-by-decoration,--simplify-merges,--since,--since-as-filter,--single-worktree,--skip,--sparse,--stdin,--tags,--timestamp,--topo-order,--unpacked,--until,--use-bitmap-index,--walk-reflogs,-E,-F,-P,-g,-i,-n	-
git repo	info,structure	-	-
git repo info	-	--all,--format,--keys,--no-all,--no-keys,-z	-
git repo structure	-	--format,--no-progress,--progress,-z	-
git request-pull	-	-p	-
git rerere	-	--rerere-autoupdate	-
git reset	-	--auto-advance,--hard,--intent-to-add,--inter-hunk-context,--keep,--merge,--mixed,--patch,--pathspec-file-nul,--pathspec-from-file,--quiet,--recurse-submodules,--soft,--unified,-N,-U,-p,-q	-
git restore	-	--conflict,--ignore-skip-worktree-bits,--ignore-unmerged,--inter-hunk-context,--merge,--no-progress,--ours,--overlay,--patch,--pathspec-file-nul,--pathspec-from-file,--progress,--quiet,--recurse-submodules,--source,--staged,--theirs,--unified,--worktree,-2,-3,-S,-U,-W,-m,-p,-q,-s	path
git rev-list	-	--abbrev-commit,--after,--all,--all-match,--alternate-refs,--ancestry-path,--author,--author-date-order,--basic-regexp,--before,--bisect,--bisect-all,--bisect-vars,--boundary,--branches,--cherry,--cherry-mark,--cherry-pick,--children,--commit-header,--committer,--count,--date,--date-order,--dense,--disk-usage,--do-walk,--encoding,--exclude,--exclude-first-parent-only,--exclude-hidden,--exclude-promisor-objects,--expand-tabs,--extended-regexp,--filter,--filter-print-omitted,--filter-provided-objects,--first-parent,--fixed-strings,--format,--full-history,--glob,--graph,--graph-lane-limit,--grep,--grep-reflog,--header,--ignore-missing,--in-commit-order,--indexed-objects,--invert-grep,--left-only,--left-right,--max-age,--max-count,--max-count-oldest,--max-parents,--maximal-only,--merge,--merges,--min-age,--min-parents,--missing,--no-abbrev-commit,--no-commit-header,--no-expand-tabs,--no-filter,--no-max-parents,--no-merges,--no-min-parents,--no-object-names,--no-walk,--not,--object-names,--objects,--objects-edge,--objects-edge-aggressive,--oneline,--parents,--perl-regexp,--pretty,--progress,--quiet,--reflog,--regexp-ignore-case,--relative-date,--remotes,--remove-empty,--reverse,--right-only,--show-linear-break,--show-pulls,--show-signature,--simplify-by-decoration,--simplify-merges,--since,--since-as-filter,--single-worktree,--skip,--sparse,--stdin,--tags,--timestamp,--topo-order,--unpacked,--until,--use-bitmap-index,--walk-reflogs,-E,-F,-P,-g,-i,-n	-
git rev-parse	-	--abbrev-ref,--absolute-git-dir,--after,--all,--before,--branches,--default,--exclude,--exclude-hidden,--flags,--git-common-dir,--git-dir,--git-path,--glob,--is-inside-git-dir,--is-inside-work-tree,--is-shallow-repository,--keep-dashdash,--local-env-vars,--no-flags,--no-revs,--not,--output-object-format,--parseopt,--path-format,--prefix,--quiet,--remotes,--resolve-git-dir,--revs-only,--shared-index-path,--short,--show-cdup,--show-object-format,--show-prefix,--show-ref-format,--show-superproject-working-tree,--show-toplevel,--since,--sq,--sq-quote,--stop-at-non-option,--stuck-long,--symbolic,--symbolic-full-name,--tags,--until,--verify,-q	-
git revert	-	--abort,--cleanup,--continue,--edit,--gpg-sign,--mainline,--no-commit,--quit,--reference,--rerere-autoupdate,--signoff,--skip,--strategy,--strategy-option,-S,-X,-e,-m,-n,-s	-
git rm	-	--cached,--dry-run,--force,--ignore-unmatch,--pathspec-file-nul,--pathspec-from-file,--quiet,--sparse,-f,-n,-q,-r	path
git scalar	clone,delete,diagnose,list,reconfigure,register,run,unregister,version	-	-
git scalar clone	-	--branch,--full-clone,--maintenance,--single-branch,--src,--tags,-b	-
git scalar delete	-	-	-
git scalar diagnose	-	-	-
git scalar list	-	-	-
git scalar reconfigure	-	--all,--maintenance	-
git scalar register	-	--maintenance	-
git scalar run	-	--task	-
git scalar unregister	-	-	-
git scalar version	-	--build-options,--verbose,-v	-
git send-email	-	--8bit-encoding,--annotate,--batch-size,--bcc,--cc,--cc-cmd,--cc-cover,--chain-reply-to,--compose,--compose-encoding,--confirm,--dry-run,--dump-aliases,--envelope-sender,--force,--format-patch,--from,--header-cmd,--identity,--in-reply-to,--no-annotate,--no-bcc,--no-cc,--no-cc-cover,--no-chain-reply-to,--no-format-patch,--no-header-cmd,--no-signed-off-by-cc,--no-smtp-auth,--no-suppress-from,--no-thread,--no-to,--no-to-cover,--no-validate,--no-xmailer,--quiet,--relogin-delay,--reply-to,--sendmail-cmd,--signed-off-by-cc,--smtp-auth,--smtp-debug,--smtp-domain,--smtp-encryption,--smtp-pass,--smtp-server,--smtp-server-option,--smtp-server-port,--smtp-ssl,--smtp-ssl-cert-path,--smtp-user,--subject,--suppress-cc,--suppress-from,--thread,--to,--to-cmd,--to-cover,--transfer-encoding,--validate,--xmailer	path
git send-pack	-	--all,--atomic,--dry-run,--exec,--force,--force-if-includes,--force-with-lease,--helper-status,--mirror,--progress,--push-option,--receive-pack,--remote,--signed,--stateless-rpc,--stdin,--thin,--verbose,-f	path
git shell	-	-c	-
git shortlog	-	--after,--all,--all-match,--alternate-refs,--ancestry-path,--author,--basic-regexp,--before,--bisect,--boundary,--cherry,--cherry-mark,--cherry-pick,--committer,--dense,--email,--exclude,--extended-regexp,--first-parent,--fixed-strings,--format,--full-history,--glob,--grep,--grep-reflog,--group,--help,--ignore-missing,--invert-grep,--left-only,--max-count,--max-parents,--merge,--merges,--min-parents,--no-max-parents,--no-merges,--no-min-parents,--not,--numbered,--perl-regexp,--pretty,--reflog,--regexp-ignore-case,--remotes,--remove-empty,--right-only,--show-pulls,--simplify-by-decoration,--simplify-merges,--since,--single-worktree,--sparse,--stdin,--summary,--tags,--until,--walk-reflogs,-E,-F,-P,-c,-e,-g,-h,-i,-n,-s,-w	path
git show	-	--abbrev,--abbrev-commit,--after,--all,--all-match,--alternate-refs,--ancestry-path,--anchored,--author,--author-date-order,--base,--basic-regexp,--before,--binary,--bisect,--bisect-all,--bisect-vars,--boundary,--branches,--break-rewrites,--cached,--cc,--check,--cherry,--cherry-mark,--cherry-pick,--children,--color,--color-moved,--color-moved-ws,--color-words,--commit-header,--committer,--compact-summary,--count,--cumulative,--date,--date-order,--decorate,--decorate-refs,--decorate-refs-exclude,--default-prefix,--dense,--diff-algorithm,--diff-filter,--dirstat,--dirstat-by-file,--disk-usage,--do-walk,--dst-prefix,--encoding,--exclude,--exclude-first-parent-only,--exclude-hidden,--exclude-promisor-objects,--exit-code,--expand-tabs,--ext-diff,--extended-regexp,--filter,--filter-print-omitted,--filter-provided-objects,--find-copies,--find-copies-harder,--find-object,--find-renames,--first-parent,--fixed-strings,--follow,--format,--full-history,--full-index,--function-context,--glob,--graph,--graph-lane-limit,--grep,--grep-reflog,--header,--histogram,--ignore-all-space,--ignore-blank-lines,--ignore-cr-at-eol,--ignore-matching-lines,--ignore-missing,--ignore-space-at-eol,--ignore-space-change,--ignore-submodules,--in-commit-order,--indent-heuristic,--indexed-objects,--inter-hunk-context,--invert-grep,--irreversible-delete,--ita-invisible-in-index,--left-only,--left-right,--line-prefix,--mailmap,--max-age,--max-count,--max-count-oldest,--max-parents,--maximal-only,--merge,--merges,--min-age,--min-parents,--minimal,--missing,--name-only,--name-status,--no-abbrev,--no-abbrev-commit,--no-color,--no-color-moved,--no-color-moved-ws,--no-commit-header,--no-expand-tabs,--no-ext-diff,--no-filter,--no-follow,--no-indent-heuristic,--no-index,--no-max-parents,--no-merges,--no-min-parents,--no-object-names,--no-patch,--no-prefix,--no-rename-empty,--no-renames,--no-textconv,--no-walk,--not,--numstat,--object-names,--objects,--objects-edge,--objects-edge-aggressive,--oneline,--ours,--output,--output-indicator-context,--output-indicator-new,--output-indicator-old,--parents,--patch,--patch-with-raw,--patch-with-stat,--patience,--perl-regexp,--pickaxe-all,--pickaxe-regex,--pretty,--progress,--quiet,--raw,--reflog,--regexp-ignore-case,--relative,--relative-date,--remotes,--remove-empty,--rename-empty,--reverse,--right-only,--rotate-to,--shortstat,--show-linear-break,--show-pulls,--show-signature,--simplify-by-decoration,--simplify-merges,--since,--since-as-filter,--single-worktree,--skip,--skip-to,--source,--sparse,--src-prefix,--stat,--stat-count,--stat-graph-width,--stat-name-width,--stat-width,--stdin,--submodule,--summary,--tags,--text,--textconv,--theirs,--timestamp,--topo-order,--unified,--unpacked,--until,--use-bitmap-index,--use-mailmap,--walk-reflogs,--word-diff,--word-diff-regex,--ws-error-highlight,-0,-1,-2,-3,-B,-C,-D,-E,-F,-I,-L,-M,-O,-P,-R,-S,-U,-W,-X,-a,-b,-c,-g,-i,-l,-n,-p,-s,-u,-w,-z	-
git show-branch	-	--all,--color,--current,--date-order,--independent,--list,--merge-base,--more,--no-name,--reflog,--remotes,--sha1-name,--sparse,--topics,--topo-order,-a,-g,-r	-
